REDDRUMFLGULF.doc:KGPRECF0  @ NA 
REDGREEN.doc:KGPRECF0  @ NA
REDGV-XIV.doc:KGPRECF0  @ NA
REDICE.doc:KGPRECF0  @ NA
REDI_II.doc:KGPRECF0  @ 3.3
RHAKE5YZ.doc:KGPRECF0  @ NA
RHAKESNE.doc:KGPRECF0  @ NA
RKCRABBRIS.doc:KGPRECF0  @ NA
ROACKLIR.doc:KGPRECF0  @ NA
ROACRFRO.doc:KGPRECF0  @ NA
ROACRSTO.doc:KGPRECF0  @ NA
RPORGYNC.doc:KGPRECF0  @ 0.5979445
RSNAPGULFM.doc:KGPRECF0  @ 26230000
RSOLEBC.doc:KGPRECF0  @ NA
RSTURGDANUBE.doc:KGPRECF0  @ NA
SAANCH2.doc:KGPRECF0  @ NA
SAANCH.doc:KGPRECF0  @ NA
SABLEFPCAN.doc:KGPRECF0  @ NA
SABLEFUSA.doc:KGPRECF0  @ 11.15
SABLEFUSAMODEL2.doc:KGPRECF0  @ 18.14691
SAHAKE.doc:KGPRECF0  @ 2.29
SAHAKESC.doc:KGPRECF0  @ NA
SAHERR.doc:KGPRECF0  @ NA
SAHMACK.doc:KGPRECF0  @ NA
SAKFLOKAM.doc:KGPRECF0  @ NA
SAKINGKLIP.doc:KGPRECF0  @ NA
SAPILCH.doc:KGPRECF0  @ NA13
SAPILCHN.doc:KGPRECF0  @ NA
SARDBAJA.doc:KGPRECF0  @ NA
SARDBRAZ.doc:KGPRECF0  @ NA
SARDCAL2.doc:KGPRECF0  @ NA
SARDCAL3.doc:KGPRECF0  @ NA
SARDCAL4.doc:KGPRECF0  @ NA
SARDCAL.doc:KGPRECF0  @ 0.41
SARDGCAL2.doc:KGPRECF0  @ NA
SARDGCAL.doc:KGPRECF0  @ NA
SARDJAP.doc:KGPRECF0  @ NA
SARDNCHILE.doc:KGPRECF0  @ NA
SARDSJAP.doc:KGPRECF0  @ NA
SARDVIIIc-IXa.doc:KGPRECF0  @ 0.116
SAUGKAB.doc:KGPRECF0  @ NA
SAUGPEPIN.doc:KGPRECF0  @ NA
SAUGRAIN.doc:KGPRECF0  @ NA
SAUGWOOD.doc:KGPRECF0  @ NA
SBASSENGCHANNEL.doc:KGPRECF0  @ NA
SBASSHPSUK.doc:KGPRECF0  @ NA
SBASSSEUK.doc:KGPRECF0  @ NA
SBASSSIUK.doc:KGPRECF0  @ NA
SBASSSWUK.doc:KGPRECF0  @ NA
SBREAMYS.doc:KGPRECF0  @ NA
SBTUNA2.doc:KGPRECF0  @ 180.
SBTUNA.doc:KGPRECF0  @ NA
SBWHITNZ.doc:KGPRECF0  @ 
SCALL5Ze.doc:KGPRECF0  @ NA
SCALLGB.doc:KGPRECF0  @ NA
SCRABHIUN.doc:KGPRECF0  @ NA
SCUP.doc:KGPRECF0  @ 2.5439
SDOGBLACK.doc:KGPRECF0  @ NA 
SDOGNWATL2.doc:KGPRECF0  @ NA
SDOGNWATL3.doc:KGPRECF0  @ NA
SDOGNWATL.doc:KGPRECF0  @ NA
SEELNNS.doc:KGPRECF0  @ NA
SEELSHET2.doc:KGPRECF0  @ NA
SEELSHET.doc:KGPRECF0  @ NA
SEELSNS.doc:KGPRECF0  @ NA
SEELVI.doc:KGPRECF0  @ NA
SFLOUNDMAB.doc:KGPRECF0  @ NA
SHADBLACK.doc:KGPRECF0  @ NA
SHAKE4VWX.doc:KGPRECF0  @ 0.38
SHAKE5Ze.doc:KGPRECF0  @ 0.48
SHAKEMAB.doc:KGPRECF0  @ 0.45
SMOUTHBASSCOURTOIS.doc:KGPRECF0  @ NA
SMOUTHBASSHURON.doc:KGPRECF0  @ NA
SMOUTHBASSSBAY.doc:KGPRECF0  @ NA
SNAPPSWCUBA.doc:KGPRECF0  @ NA
SOCKADAM2.doc:KGPRECF0  @ 1.0
SOCKADAM.doc:KGPRECF0  @ 1.0
SOCKBAB2.doc:KGPRECF0  @ NA 
SOCKBAB3.doc:KGPRECF0  @ NA 
SOCKBAB.doc:KGPRECF0  @ NA
SOCKBIRK2.doc:KGPRECF0  @ 1.0
SOCKBIRK.doc:KGPRECF0  @ 1.0
SOCKBLA.doc:KGPRECF0  @ 1
SOCKBRA.doc:KGPRECF0  @ 1
SOCKBRIS.doc:KGPRECF0  @ 1
SOCKCHI.doc:KGPRECF0  @ 1
SOCKCHIK.doc:KGPRECF0  @ 1.0
SOCKCHIL2.doc:KGPRECF0  @ 1.0
SOCKCHL1.doc:KGPRECF0  @ NA
SOCKCHL2.doc:KGPRECF0  @ NA
SOCKCHL3.doc:KGPRECF0  @ NA
SOCKCOL.doc:KGPRECF0  @ 1.0
SOCKDALN.doc:KGPRECF0  @ NA 
SOCKECHL.doc:KGPRECF0  @ NA
SOCKEG1.doc:KGPRECF0  @ 1.0
SOCKEG2.doc:KGPRECF0  @ 1
SOCKEG3.doc:KGPRECF0  @ 1
SOCKEG4.doc:KGPRECF0  @ 1
SOCKFRASER.doc:KGPRECF0  @ NA
SOCKFRAZ.doc:KGPRECF0  @ 1
SOCKFUC1.doc:KGPRECF0  @ NA
SOCKFUC2.doc:KGPRECF0  @ NA
SOCKFULT.doc:KGPRECF0  @ NA
SOCKGATE.doc:KGPRECF0  @ NA
SOCKHFLY2.doc:KGPRECF0  @ 1.0
SOCKHFLY.doc:KGPRECF0  @ 1.0
SOCKIGU2.doc:KGPRECF0  @ 1
SOCKIGU.doc:KGPRECF0  @ 1
SOCKKAR.doc:KGPRECF0  @ 1.0
SOCKKARY.doc:KGPRECF0  @ NA 
SOCKKAS.doc:KGPRECF0  @ 1
SOCKKEN.doc:KGPRECF0  @ 1
SOCKKVC2.doc:KGPRECF0  @ NA
SOCKKVIC.doc:KGPRECF0  @ 1.0
SOCKLKIT.doc:KGPRECF0  @ NA 
SOCKLLSE.doc:KGPRECF0  @ NA 
SOCKLNAD.doc:KGPRECF0  @ NA
SOCKLPNK.doc:KGPRECF0  @ NA
SOCKLSTU2.doc:KGPRECF0  @ 1.0
SOCKLSTU.doc:KGPRECF0  @ 1.0
SOCKNAK1.doc:KGPRECF0  @ 1.0
SOCKNAK2.doc:KGPRECF0  @ 1
SOCKNAK3.doc:KGPRECF0  @ 1
SOCKNUSH.doc:KGPRECF0  @ 1.0
SOCKNUY.doc:KGPRECF0  @ 1
SOCKPJOH.doc:KGPRECF0  @ NA 
SOCKPNKC.doc:KGPRECF0  @ NA
SOCKQUES2.doc:KGPRECF0  @ NA
SOCKREDR.doc:KGPRECF0  @ 1
SOCKRINL.doc:KGPRECF0  @ 1.0
SOCKSHUS.doc:KGPRECF0  @ NA
SOCKSK2.doc:KGPRECF0  @ 1.0
SOCKSKEE.doc:KGPRECF0  @ 1.0
SOCKSMIN.doc:KGPRECF0  @ 1
SOCKSTEL2.doc:KGPRECF0  @ 1.0
SOCKSTEL.doc:KGPRECF0  @ 1.0
SOCKSTUA2.doc:KGPRECF0  @ 1.0
SOCKSTUA.doc:KGPRECF0  @ 1.0
SOCKTAHL1.doc:KGPRECF0  @ NA
SOCKTAHL2.doc:KGPRECF0  @ NA
SOCKTAHL3.doc:KGPRECF0  @ 1
SOCKTALL.doc:KGPRECF0  @ NA
SOCKTOG2.doc:KGPRECF0  @ 1
SOCKTOG.doc:KGPRECF0  @ 1
SOCKUG1.doc:KGPRECF0  @ 1.0
SOCKUG2.doc:KGPRECF0  @ 1
SOCKUG3.doc:KGPRECF0  @ 1
SOCKUG4.doc:KGPRECF0  @ NA
SOCKUPNK.doc:KGPRECF0  @ NA
SOCKUPST.doc:KGPRECF0  @ 1
SOCKWEAV2.doc:KGPRECF0  @ 1.0
SOCKWEAV.doc:KGPRECF0  @ 1.0
SOCKWEV.doc:KGPRECF0  @ NA
SOCKWOOD2.doc:KGPRECF0  @ 1
SOCKWOOD.doc:KGPRECF0  @ 1
SOLECS.doc:KGPRECF0  @ 5.1 
SOLEIIIa.doc:KGPRECF0  @ 3.00 
SOLEIS.doc:KGPRECF0  @ 3.5 
SOLENS.doc:KGPRECF0  @ 3.5 
SOLEVIId.doc:KGPRECF0  @ 3.4 
SOLEVIIe.doc:KGPRECF0  @ 2.81
SOLEVIII.doc:KGPRECF0  @ 5.1 
SPRAT22-32.doc:KGPRECF0  @ 0.025
SPRAT2628.doc:KGPRECF0  @ 0.024
SPRATBLACK.doc:KGPRECF0  @ 0.0052
SSTURGDANUBE.doc:KGPRECF0  @ 
STRIPEDBASSCHOPTANK.doc:KGPRECF0  @ NA
STRIPEDBASSHEADCHES.doc:KGPRECF0  @ NA
STRIPEDBASSNANICOKE.doc:KGPRECF0  @ NA
STRIPEDBASSPOTOMAC.doc:KGPRECF0  @ NA
STRIPEDBASSUSA2.doc:KGPRECF0  @ 12.97
STRIPEDBASSUSA.doc:KGPRECF0  @ 12.97
STROKEOADU.doc:KGPRECF0  @ NA
STROKEOFRY.doc:KGPRECF0  @ NA
STROKEOSMO.doc:KGPRECF0  @ NA
SWORDNA.doc:KGPRECF0  @ 288.3039
THORNYGA.doc:KGPRECF0  @ NA
TIGPEXM.doc:KGPRECF0  @ NA
TREVALLY.doc:KGPRECF0  @ 19.28366
TURBOTBLACK.doc:KGPRECF0  @ NA
VENDACEPY.doc:KGPRECF0  @ NA
WALLBALSAM.doc:KGPRECF0  @ NA
WALLBUCKHORN.doc:KGPRECF0  @ NA
WALLCASS.doc:KGPRECF0  @ NA
WALLERIE1.doc:KGPRECF0  @ NA
WALLERIE2.doc:KGPRECF0  @ 1.4
WALLERIE3.doc:KGPRECF0  @ NA
WALLERIE.doc:KGPRECF0  @ NA
WALLERIEW.doc:KGPRECF0  @ NA
WALLESCL.doc:KGPRECF0  @ NA
WALLEVER.doc:KGPRECF0  @ NA
WALLKAB.doc:KGPRECF0  @ NA
WALLLEECH.doc:KGPRECF0  @ NA
WALLMILL.doc:KGPRECF0  @ 0.778
WALLNAMA.doc:KGPRECF0  @ NA
WALLNIPI.doc:KGPRECF0  @ NA
WALLPEPIN.doc:KGPRECF0  @ NA
WALLRAIN2.doc:KGPRECF0  @ NA
WALLRAIN.doc:KGPRECF0  @ NA
WALLRAINY.doc:KGPRECF0  @ NA
WALLREDL.doc:KGPRECF0  @ NA
WALLRICE.doc:KGPRECF0  @ NA
WALLSAVAN.doc:KGPRECF0  @ NA
WALLSAVL.doc:KGPRECF0  @ NA
WALLSCUG.doc:KGPRECF0  @ NA
WALLURED.doc:KGPRECF0  @ NA
WALLWINN.doc:KGPRECF0  @ NA
WALLWOOD.doc:KGPRECF0  @ NA
WALLWOODS.doc:KGPRECF0  @ NA
WALLWVER.doc:KGPRECF0  @ NA
WBASSERIEW.doc:KGPRECF0  @ NA
WCROAECS.doc:KGPRECF0  @ 1.0
WEAKFISH.doc:KGPRECF0  @ 4.36
WHAKE4T.doc:KGPRECF0  @ NA
WHFSHLCNS.doc:KGPRECF0  @ NA
WHITBLACKE.doc:KGPRECF0  @ 0.029
WHITBLACKW.doc:KGPRECF0  @ 0.022
WHITCS.doc:KGPRECF0  @ 1.83
WHITIS2.doc:KGPRECF0  @ 1.12
WHITIS.doc:KGPRECF0  @ 1.86
WHITNS2.doc:KGPRECF0  @ 0.017
WHITNS.doc:KGPRECF0  @ 0.30
WHITVIa2.doc:KGPRECF0  @ 1.79
WHITVIa.doc:KGPRECF0  @ 1.79
WHITVIId.doc:KGPRECF0  @ 1.39
WOLFGREEN.doc:KGPRECF0  @ NA
WPERERIEW.doc:KGPRECF0  @ NA
WPOLLEBS.doc:KGPRECF0  @ 1.72
WPOLLGA.doc:KGPRECF0  @ 1.24
WPOLLJAP.doc:KGPRECF0  @ NA
WPOLLKAM.doc:KGPRECF0  @ NA
WPOLLWBS.doc:KGPRECF0  @ NA
WROCKVANCON.doc:KGPRECF0  @ NA
YCROAECS.doc:KGPRECF0  @ NA
YELL3LNO.doc:KGPRECF0  @ NA
YELL5Z.doc:KGPRECF0  @ 2.153
YELLSNE.doc:KGPRECF0  @ 2.153
YFINEPAC.doc:KGPRECF0  @ 8.5
YFININDO.doc:KGPRECF0  @ NA
YPERERIEW.doc:KGPRECF0  @ NA
YPERGBAY.doc:KGPRECF0  @ NA
YPERKAB.doc:KGPRECF0  @ NA
YPERLEECH.doc:KGPRECF0  @ NA
YPERONEI.doc:KGPRECF0  @ NA
YPERRAIN.doc:KGPRECF0  @ NA
YPERREDL.doc:KGPRECF0  @ NA
YPERSAVL.doc:KGPRECF0  @ NA
YPERSBAY.doc:KGPRECF0  @ NA
YPERWLERIE.doc:KGPRECF0  @ NA
YROCKCOL.doc:KGPRECF0  @ NA
YROCKVAN.doc:KGPRECF0  @ NA
YSBREAMCEC.doc:KGPRECF0  @ NA
YSBREAMCH.doc:KGPRECF0  @ NA
YSBREAMJC.doc:KGPRECF0  @ NA
YSBREAMSE1.doc:KGPRECF0  @ NA
YSBREAMSE2.doc:KGPRECF0  @ NA
YSOLEEBS.doc:KGPRECF0  @ NA
YSOLEKAM.doc:KGPRECF0  @ NA
