assessid,scientificname,commonname1,stocklong,lme_name,tsyear,tsid,tsvalue
SEFSC-RSNAPSATLC-1945-2006-JENSEN,Lutjanus campechanus,Red snapper,Red snapper Southern Atlantic coast,Southeast U.S. Continental Shelf,2003,TB-MT,746.881
SEFSC-RSNAPSATLC-1945-2006-JENSEN,Lutjanus campechanus,Red snapper,Red snapper Southern Atlantic coast,Southeast U.S. Continental Shelf,2004,TB-MT,719.921
SEFSC-RSNAPSATLC-1945-2006-JENSEN,Lutjanus campechanus,Red snapper,Red snapper Southern Atlantic coast,Southeast U.S. Continental Shelf,2005,TB-MT,660.813
SEFSC-RSNAPSATLC-1945-2006-JENSEN,Lutjanus campechanus,Red snapper,Red snapper Southern Atlantic coast,Southeast U.S. Continental Shelf,2006,TB-MT,643.917
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1950,TB-MT,45316
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1951,TB-MT,43305
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1952,TB-MT,41302
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1953,TB-MT,39701
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1954,TB-MT,37246
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1955,TB-MT,35017
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1956,TB-MT,32323
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1957,TB-MT,30087
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1958,TB-MT,26703
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1959,TB-MT,25257
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1960,TB-MT,24550
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1961,TB-MT,21866
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1962,TB-MT,21429
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1963,TB-MT,20299
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1964,TB-MT,20574
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1965,TB-MT,21227
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1966,TB-MT,20007
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1967,TB-MT,20387
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1968,TB-MT,21121
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1969,TB-MT,21052
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1970,TB-MT,20024
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1971,TB-MT,21046
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1972,TB-MT,19869
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1973,TB-MT,19415
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1974,TB-MT,19993
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1975,TB-MT,19446
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1976,TB-MT,17238
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1977,TB-MT,12564
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1978,TB-MT,11745
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1979,TB-MT,11622
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1980,TB-MT,11440
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1981,TB-MT,10165
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1982,TB-MT,11580
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1983,TB-MT,9046
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1984,TB-MT,8074
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1985,TB-MT,9437
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1986,TB-MT,10902
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1987,TB-MT,12506
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1988,TB-MT,13410
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1989,TB-MT,13290
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1990,TB-MT,12710
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1991,TB-MT,13150
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1992,TB-MT,12701
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1993,TB-MT,12157
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1994,TB-MT,11377
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1995,TB-MT,11613
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1996,TB-MT,12018
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1997,TB-MT,12425
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1998,TB-MT,11631
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,1999,TB-MT,12862
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2000,TB-MT,13655
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2001,TB-MT,13804
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2002,TB-MT,14848
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2003,TB-MT,14981
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2004,TB-MT,13852
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2005,TB-MT,13748
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2006,TB-MT,14279
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2007,TB-MT,16139
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Scomberomorus maculatus,Spanish mackerel,Spanish mackerel Southern Atlantic Coast,Southeast U.S. Continental Shelf,2008,TB-MT,18800
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1959,TB-MT,1476200
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1960,TB-MT,1476000
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1961,TB-MT,1461000
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1962,TB-MT,1419200
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1963,TB-MT,1340700
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1964,TB-MT,1276600
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1965,TB-MT,1198100
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1966,TB-MT,1092100
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1967,TB-MT,987950
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1968,TB-MT,901370
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1969,TB-MT,829570
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1970,TB-MT,781810
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1971,TB-MT,745350
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1972,TB-MT,714390
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1973,TB-MT,690450
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1974,TB-MT,679570
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1975,TB-MT,679190
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1976,TB-MT,677790
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1977,TB-MT,669900
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1978,TB-MT,678080
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1979,TB-MT,673990
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1980,TB-MT,666140
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1981,TB-MT,646370
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1982,TB-MT,645680
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1983,TB-MT,674660
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1984,TB-MT,687580
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1985,TB-MT,665770
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1986,TB-MT,614750
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1987,TB-MT,588980
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1988,TB-MT,598770
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1989,TB-MT,607710
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1990,TB-MT,624180
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1991,TB-MT,611920
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1992,TB-MT,607900
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1993,TB-MT,642670
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1994,TB-MT,702240
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1995,TB-MT,760980
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1996,TB-MT,786010
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1997,TB-MT,772420
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1998,TB-MT,729070
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,1999,TB-MT,701950
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2000,TB-MT,656820
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2001,TB-MT,607730
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2002,TB-MT,572430
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2003,TB-MT,538510
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2004,TB-MT,473410
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2005,TB-MT,382110
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2006,TB-MT,318910
SPC-ALBASPAC-1959-2007-JENSEN,Thunnus alalunga,Albacore tuna,Albacore tuna South Pacific Ocean,Pacific High Seas,2007,TB-MT,307860
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1952,TB-MT,961000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1953,TB-MT,970000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1954,TB-MT,975000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1955,TB-MT,990000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1956,TB-MT,1000000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1957,TB-MT,1000000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1958,TB-MT,951000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1959,TB-MT,876000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1960,TB-MT,796000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1961,TB-MT,719000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1962,TB-MT,659000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1963,TB-MT,607000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1964,TB-MT,566000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1965,TB-MT,552000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1966,TB-MT,533000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1967,TB-MT,515000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1968,TB-MT,510000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1969,TB-MT,502000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1970,TB-MT,496000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1971,TB-MT,489000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1972,TB-MT,468000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1973,TB-MT,440000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1974,TB-MT,428000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1975,TB-MT,418000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1976,TB-MT,421000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1977,TB-MT,425000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1978,TB-MT,432000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1979,TB-MT,425000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1980,TB-MT,396000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1981,TB-MT,381000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1982,TB-MT,383000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1983,TB-MT,394000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1984,TB-MT,409000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1985,TB-MT,403000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1986,TB-MT,400000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1987,TB-MT,398000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1988,TB-MT,394000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1989,TB-MT,408000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1990,TB-MT,410000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1991,TB-MT,404000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1992,TB-MT,392000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1993,TB-MT,379000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1994,TB-MT,362000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1995,TB-MT,353000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1996,TB-MT,379000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1997,TB-MT,408000
