assessid,commonname1,scientificname,family,tsyear,total,total_unit,ssb,ssb_unit
NWFSC-SABLEFPCOAST-1900-2007-BRANCH,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2003,180820,MT,79135.5,MT
AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2004,270000,MT,92000,MT
NWFSC-SABLEFPCOAST-1900-2007-BRANCH,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2004,187805,MT,83707.3,MT
AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2005,267000,MT,97000,MT
NWFSC-SABLEFPCOAST-1900-2007-BRANCH,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2005,189558,MT,88531,MT
AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2006,256000,MT,102000,MT
NWFSC-SABLEFPCOAST-1900-2007-BRANCH,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2006,195837,MT,91607,MT
AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2007,246000,MT,105000,MT
NWFSC-SABLEFPCOAST-1900-2007-BRANCH,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2007,194615,MT,93831.2,MT
AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,Sablefish,Anoplopoma fimbria,Anoplopomatidae,2008,230000,MT,106000,MT
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1964,1266600,MT,31796800000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1965,1128200,MT,20954100000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1966,799000,MT,13388700000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1967,1190800,MT,7668110000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1968,1532900,MT,23213000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1969,2952000,MT,33063900000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1970,2612800,MT,69754600000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1971,2700700,MT,61462800000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1972,2075300,MT,52519900000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1973,2574900,MT,45735600000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1974,2876600,MT,58960200000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1975,1933400,MT,75756600000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1976,1949000,MT,40238800000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1977,2397000,MT,39533500000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1978,3972400,MT,60229900000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1979,4010500,MT,90467200000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1980,2426100,MT,99310400000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1981,3450800,MT,56718400000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1982,4108000,MT,92717600000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1983,3378400,MT,92499800000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1984,3282000,MT,71831000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1985,4716600,MT,64024400000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1986,3177300,MT,122082000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1987,2663200,MT,66977200000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1988,1917500,MT,41315700000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1989,2386300,MT,30979000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1990,3046500,MT,47150300000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1991,3066100,MT,73034300000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1992,3078800,MT,70451900000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1993,4682700,MT,75924700000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1994,4745100,MT,117704000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1995,4177000,MT,121544000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1996,3358900,MT,115211000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1997,4528200,MT,103931000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1998,4091400,MT,126880000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,1999,5852700,MT,114711000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,2000,4708700,MT,165498000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,2001,4778900,MT,140648000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,2002,3936100,MT,128129000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,2003,2527000,MT,110770000000,E03eggs
SEFSC-MENATGM-1964-2004-GILROY,Gulf menhaden,Brevoortia patronus,Clupeidae,2004,2639200,MT,63906200000,E03eggs
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1940,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1941,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1942,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1943,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1944,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1945,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1946,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1947,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1948,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1949,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1950,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1951,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1952,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1953,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1954,,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1955,1626108.45,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1956,1767420.77,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1957,1848265.26,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1958,1587645.2,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1959,3069552.86,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1960,2259925.03,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1961,1741109.93,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1962,1188254.66,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1963,731627.81,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1964,565500.86,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1965,542905.71,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1966,444184.46,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1967,613669.06,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1968,502920.97,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1969,600990.33,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1970,812401.62,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1971,794839.74,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1972,1023393.63,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1973,896575.34,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1974,773732.19,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1975,754995.3,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1976,1003684.41,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1977,976358.88,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1978,893343.9,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1979,992905.87,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1980,1190071.46,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1981,1010330.59,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1982,1139749.66,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1983,891250.47,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1984,801268.21,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1985,1097483.97,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1986,1076321.74,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1987,1163602.61,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1988,866595.87,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1989,1071327.62,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1990,1124182.58,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1991,1011979.53,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1992,1152559.6,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1993,1314469.36,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1994,1022785.32,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1995,1187297.51,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1996,1054017.09,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1997,864314.22,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1998,729439.75,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,1999,653877.5,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,2000,758258.14,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,2001,792123.89,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,2002,745577.69,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,2003,1077214.23,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,2004,869167.65,MT,,
NMFS-MENATLAN-1940-2005-STANTON,Atlantic menhaden,Brevoortia tyrannus,Clupeidae,2005,689357.43,MT,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1975,3678.73,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1976,3653.99,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1977,3610.14,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1978,3551.58,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1979,3482.03,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1980,3404.38,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1981,3321.05,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1982,3233.13,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1983,3233.95,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1984,2987.89,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1985,2992.17,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1986,2974.92,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1987,2897.08,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1988,2863.33,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1989,2736.32,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1990,2606.22,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1991,2475.77,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1992,2389.95,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1993,2293.94,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1994,2230.4,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1995,2117.11,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1996,2026.8,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1997,1940.7,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1998,1874.08,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,1999,1792.96,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,2000,1732.34,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,2001,1694.43,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,2002,1618.43,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,2003,1563.34,E03,,
SEFSC-SBARSHARATL-1975-2004-FAUCONNET,Sandbar shark,Carcharhinus plumbeus,Carcharhinidae,2004,1520.56,E03,,
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1958,62361.7,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1959,62361.7,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1960,62306.9,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1961,62313.3,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1962,62357,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1963,62487.7,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1964,62655.7,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1965,62796,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1966,63137.9,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1967,63606.8,MT,18685,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1968,63917,MT,18685,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1969,64213.6,MT,18685,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1970,64388.7,MT,18684.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1971,64524.6,MT,18684.8,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1972,64684,MT,18684.5,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1973,64772.5,MT,18684,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1974,64943.7,MT,18683.4,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1975,65285.4,MT,18683.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1976,65739.5,MT,18685.2,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1977,66328.1,MT,18692.7,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1978,67036.8,MT,18711.7,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1979,67788.6,MT,18750.7,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1980,68509.6,MT,18820.4,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1981,69168.8,MT,18932.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1982,69705.4,MT,19097.2,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1983,70083.2,MT,19322.5,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1984,70300.6,MT,19609.6,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1985,70359.9,MT,19951.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1986,70270.9,MT,20334.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1987,70038.1,MT,20734.9,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1988,69666.9,MT,21127.4,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1989,69089.1,MT,21449.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1990,68315.4,MT,21678.4,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1991,67438.9,MT,21786.8,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1992,66486.7,MT,21818.2,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1993,65598.1,MT,21821.5,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1994,64672,MT,21740,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1995,63676.4,MT,21553,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1996,62669.1,MT,21286.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1997,61546.3,MT,20893.1,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1998,60444.4,MT,20435.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,1999,59380.4,MT,19917.6,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2000,58529.8,MT,19431.7,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2001,57725.5,MT,18909,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2002,57143,MT,18445,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2003,56507.1,MT,17921.4,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2004,55490.9,MT,17193.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2005,54606.2,MT,16517.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2006,53971.2,MT,15962.3,MT
CSIRO-BIGHTREDSE-1958-2007-FULTON,Bight redfish,Centroberyx gerrardi,Berycidae,2007,53216.3,MT,15362.4,MT
NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass,Centropristis striata,Serranidae,1968,6586.79,MT,5498.58,MT
NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass,Centropristis striata,Serranidae,1969,7278.18,MT,6206.96,MT
NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass,Centropristis striata,Serranidae,1970,8090.84,MT,7021.75,MT
NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass,Centropristis striata,Serranidae,1971,8660.79,MT,7559.62,MT
NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass,Centropristis striata,Serranidae,1972,10595.3,MT,9348.82,MT
