sauptaxonkey,saupname,scientificname,commonname,areaname,primarylme,assessid,tsyear,total,total_unit,ssb,ssb_unit,catch_landings,catch_landings_unit
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1982,4610,"MT",673,"E06larvae",768.8,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1983,4002,"MT",539,"E06larvae",717.2,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1984,3456,"MT",416,"E06larvae",481.8,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1985,3136,"MT",341,"E06larvae",432.7,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1986,2979,"MT",277,"E06larvae",140.3,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1987,3170,"MT",277,"E06larvae",267.1,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1988,3199,"MT",268,"E06larvae",314.9,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1989,3162,"MT",257,"E06larvae",276.3,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1990,3204,"MT",256,"E06larvae",252.7,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1991,3331,"MT",263,"E06larvae",223.7,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1992,3518,"MT",275,"E06larvae",675,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1993,3316,"MT",228,"E06larvae",509,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1994,3477,"MT",205,"E06larvae",374.6,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1995,3655,"MT",205,"E06larvae",244.8,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1996,3867,"MT",228,"E06larvae",208.1,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1997,4082,"MT",263,"E06larvae",359.8,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1998,4114,"MT",289,"E06larvae",297.1,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",1999,4488,"MT",323,"E06larvae",234.4,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2000,4825,"MT",359,"E06larvae",166.3,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2001,5084,"MT",401,"E06larvae",135.3,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2002,5298,"MT",447,"E06larvae",167.3,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2003,5474,"MT",495,"E06larvae",229.1,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2004,5541,"MT",537,"E06larvae",164.7,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2005,5636,"MT",583,"E06larvae",184.6,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2006,5649,"MT",618,"E06larvae",341.5,"MT"
603983,"Sebastes mystinus","Sebastes mystinus","Blue rockfish","California","California Current","NWFSC-BLUEROCKCAL-1916-2007-BRANCH",2007,5447,"MT",622,"E06larvae",263.1,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1951,22625,"MT",3580000000,"E03eggs",2148,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1952,22478,"MT",3560000000,"E03eggs",2098,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1953,22381,"MT",3547000000,"E03eggs",2370,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1954,22007,"MT",3486000000,"E03eggs",2529,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1955,21468,"MT",3396000000,"E03eggs",2645,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1956,20807,"MT",3285000000,"E03eggs",3116,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1957,19667,"MT",3088000000,"E03eggs",3207,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1958,18457,"MT",2858000000,"E03eggs",3558,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1959,16936,"MT",2565000000,"E03eggs",3018,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1960,16405,"MT",2359000000,"E03eggs",2702,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1961,15787,"MT",2221000000,"E03eggs",2151,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1962,15597,"MT",2213000000,"E03eggs",1836,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1963,24259,"MT",2311000000,"E03eggs",2503,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1964,29563,"MT",2312000000,"E03eggs",1667,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1965,38092,"MT",2801000000,"E03eggs",1971,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1966,44622,"MT",4331000000,"E03eggs",3258,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1967,47280,"MT",6221000000,"E03eggs",5003,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1968,45736,"MT",7227000000,"E03eggs",3029,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1969,44532,"MT",7736000000,"E03eggs",2106,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1970,43288,"MT",7910000000,"E03eggs",2451,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1971,43158,"MT",7766000000,"E03eggs",2459,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1972,42115,"MT",7499000000,"E03eggs",3623,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1973,40308,"MT",7063000000,"E03eggs",7734,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1974,36304,"MT",6137000000,"E03eggs",8494,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1975,30969,"MT",5034000000,"E03eggs",5750,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1976,28518,"MT",4335000000,"E03eggs",5410,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1977,25775,"MT",3961000000,"E03eggs",3348,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1978,28130,"MT",4027000000,"E03eggs",3565,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1979,28586,"MT",3923000000,"E03eggs",4878,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1980,29561,"MT",3600000000,"E03eggs",6125,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1981,27814,"MT",3552000000,"E03eggs",5680,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1982,25511,"MT",3584000000,"E03eggs",6518,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1983,20837,"MT",3305000000,"E03eggs",5587,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1984,16131,"MT",2837000000,"E03eggs",4671,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1985,13504,"MT",2256000000,"E03eggs",2870,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1986,12129,"MT",1858000000,"E03eggs",3123,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1987,11034,"MT",1459000000,"E03eggs",2671,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1988,10324,"MT",1351000000,"E03eggs",2324,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1989,10291,"MT",1349000000,"E03eggs",2773,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1990,9039,"MT",1179000000,"E03eggs",2758,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1991,7946,"MT",968000000,"E03eggs",1782,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1992,7552,"MT",958000000,"E03eggs",1874,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1993,6693,"MT",921000000,"E03eggs",1565,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1994,5948,"MT",857000000,"E03eggs",1216,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1995,5348,"MT",820000000,"E03eggs",774,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1996,5037,"MT",808000000,"E03eggs",566,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1997,4944,"MT",804000000,"E03eggs",479,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1998,4796,"MT",802000000,"E03eggs",206,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",1999,4888,"MT",836000000,"E03eggs",197,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2000,5882,"MT",871000000,"E03eggs",189,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2001,6522,"MT",901000000,"E03eggs",207,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2002,7422,"MT",958000000,"E03eggs",132,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2003,8213,"MT",1134000000,"E03eggs",14,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2004,9283,"MT",1386000000,"E03eggs",82,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2005,10024,"MT",1585000000,"E03eggs",87,"MT"
603987,"Sebastes paucispinis","Sebastes paucispinis","Bocaccio","Southern Pacific Coast","California Current","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH",2006,10752,"MT",1727000000,"E03eggs",67,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1892,47214,"MT",33391,"MT",217,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1893,47013,"MT",33200,"MT",205,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1894,46841,"MT",33038,"MT",193,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1895,46699,"MT",32904,"MT",180,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1896,46582,"MT",32795,"MT",171,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1897,46486,"MT",32706,"MT",160,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1898,46409,"MT",32636,"MT",151,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1899,46348,"MT",32582,"MT",140,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1900,46303,"MT",32543,"MT",155,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1901,46247,"MT",32494,"MT",169,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1902,46184,"MT",32437,"MT",185,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1903,46112,"MT",32372,"MT",200,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1904,46032,"MT",32300,"MT",215,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1905,45946,"MT",32222,"MT",229,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1906,45855,"MT",32139,"MT",244,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1907,45759,"MT",32051,"MT",259,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1908,45658,"MT",31959,"MT",274,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1909,45552,"MT",31862,"MT",307,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1910,45426,"MT",31747,"MT",342,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1911,45279,"MT",31611,"MT",377,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1912,45113,"MT",31459,"MT",411,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1913,44931,"MT",31292,"MT",445,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1914,44735,"MT",31111,"MT",479,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1915,44525,"MT",30919,"MT",514,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1916,44303,"MT",30715,"MT",666,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1917,43960,"MT",30397,"MT",819,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1918,43506,"MT",29977,"MT",973,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1919,42950,"MT",29462,"MT",637,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1920,42758,"MT",29292,"MT",664,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1921,42560,"MT",29118,"MT",562,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1922,42474,"MT",29051,"MT",508,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1923,42445,"MT",29037,"MT",601,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1924,42330,"MT",28942,"MT",560,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1925,42260,"MT",28888,"MT",647,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1926,42115,"MT",28762,"MT",889,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1927,41757,"MT",28434,"MT",754,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1928,41555,"MT",28254,"MT",739,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1929,41386,"MT",28105,"MT",659,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1930,41306,"MT",28040,"MT",822,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1931,41081,"MT",27839,"MT",830,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1932,40867,"MT",27648,"MT",656,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1933,40834,"MT",27627,"MT",568,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1934,40885,"MT",27685,"MT",531,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1935,40965,"MT",27770,"MT",571,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1936,40999,"MT",27810,"MT",583,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1937,41017,"MT",27833,"MT",537,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1938,41076,"MT",27893,"MT",394,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1939,41262,"MT",28071,"MT",318,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1940,41502,"MT",28300,"MT",386,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1941,41658,"MT",28447,"MT",360,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1942,41822,"MT",28604,"MT",107,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1943,42206,"MT",28965,"MT",155,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1944,42511,"MT",29254,"MT",219,"MT"
603971,"Sebastes goodei","Sebastes goodei","Chilipepper rockfish","Southern Pacific Coast","California Current","NWFSC-CHILISPCOAST-1892-2007-BRANCH",1945,42725,"MT",29460,"MT",434,"MT"
