"Kingdom","Phylum","Class","Order","Family","Genus","Species","LME#"
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","heterognathos",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","longicauda",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","musteliceps",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","mystax",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","nystromi nystromi",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","parini",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","smithi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gnathophis","umbrellabius",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","barnesi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","cotroneii",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","galzini",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","hawaiiensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","japonica",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","maculata",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","preclara",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","punctata",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","sillneri",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Gorgasia","taiwanensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","balteatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","canabus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","digueti",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","enigmaticus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","hassi",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","longissimus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","perissodon",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","polyzona",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","taylori",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Heteroconger","tricia",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Japonoconger","africanus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Leptocephalus","congroides",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Lumiconger","arafura",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Macrocephenchelys","brachialis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Macrocephenchelys","brevirostris",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Ophisoma","prorigerum",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Parabathymyrus","macrophthalmus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Parabathymyrus","oregoni",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Paraconger","californiensis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Paraconger","caudilimbatus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Paraconger","guianensis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Paraconger","macrops",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Paraconger","notialis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Paraconger","similis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Poeciloconger","fasciatus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Pseudophichthys","splendens",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Pseudoxenomystax","albescens",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Pseudoxenomystax","nielseni",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhechias","bertini",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","ectenurus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","flavus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","gracilior",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","guppyi",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","nitens",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","squaliceps",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Rhynchoconger","trewavasae",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Scalanago","lateralis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Uroconger","erythraeus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Uroconger","lepturus",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Uroconger","syringinus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Xenomystax","atrarius",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Xenomystax","austrinus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Congridae","Xenomystax","congroides",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Derichthyidae","Derichthys","serpentinus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Derichthyidae","Nessorhamphus","danae",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Derichthyidae","Nessorhamphus","ingolfianus",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Panturichthys","fowleri",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Panturichthys","isognathus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Panturichthys","longus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Panturichthys","mauritanicus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Pythonichthys","macrurus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Pythonichthys","microphthalmus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Heterenchelyidae","Pythonichthys","sanguineus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","abbreviata",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","edwardsi",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","ferruginea",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","javanica",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","macrocephalus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","macrochir",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","microchir",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Moringua","raitaborua",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Neoconger","mucronatus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Neoconger","tuberculatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Moringuidae","Neoconger","vermiformis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Congresox","talabon",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Congresox","talabonoides",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Cynoponticus","coniceps",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Cynoponticus","ferox",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Cynoponticus","savanna",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Gavialiceps","arabicus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Gavialiceps","taeniola",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Gavialiceps","taiwanensis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Muraenesox","bagio",12
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Muraenesox","cinereus",13
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenesocidae","Oxyconger","leptognathus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Anarchias","allardicei",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Anarchias","cantonensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Anarchias","euryurus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Anarchias","galapagensis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Anarchias","seychellensis",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Anarchias","similis",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Channomuraena","vittata",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Cirrimaxilla","formosa",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","catenata",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","delicatula",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","leucotaenia",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","nebulosa",18
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","nocturna",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","peli",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","polyzona",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","rhodochilus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","unicolor",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Echidna","xanthospilos",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","anatina",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","bayeri",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","bikiniensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","carychroa",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","lichenosa",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","nigricans",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","octaviana",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","pardalis",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","ramosa",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelycore","schismatorhynchus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Enchelynassa","canina",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnomuraena","zebra",13
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","afer",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","albimarginatus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","angusticauda",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","annasona",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","annulatus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","australicola",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","baranesi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","berndti",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","breedeni",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","buroensis",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","castaneus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","chilospilus",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","chlamydatus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","conspersus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","cribroris",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","dorsalis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","dovii",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","elegans",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","enigmaticus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","equatorialis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","eurostus",12
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","eurygnathos",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","favagineus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","fimbriatus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","flavimarginatus",14
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Anguilliformes","Muraenidae","Gymnothorax","funebris",7
